mode,atlas,fc_version,fold_or_site,auc,accuracy,balanced_accuracy,f1,precision,recall,specificity,threshold,train_time_sec,infer_ms_per_sample,epochs_run,n_params,n_eval
pooled_cv,Schaefer200,v2,1,0.7265725288831835,0.632768361581921,0.6387034659820282,0.6198830409356725,0.6973684210526315,0.5578947368421052,0.7195121951219512,0.2656470835208893,361.42805671691895,3.1590353971147267,29,43010,177
pooled_cv,Schaefer200,v2,2,0.7132862644415917,0.6779661016949152,0.6799743260590501,0.6850828729281767,0.7209302325581395,0.6526315789473685,0.7073170731707317,0.7656785249710083,548.7650728225708,3.1769140965520997,44,43010,177
pooled_cv,Schaefer200,v2,3,0.7109114249037227,0.6384180790960452,0.6431322207958922,0.632183908045977,0.6962025316455697,0.5789473684210527,0.7073170731707317,0.7714345455169678,675.3204243183136,3.2253898469741733,54,43010,177
pooled_cv,Schaefer200,v2,4,0.6860853909465021,0.6610169491525424,0.6633873456790123,0.6703296703296703,0.7093023255813954,0.6354166666666666,0.691358024691358,0.4453340470790863,288.32340693473816,3.7338477743547513,23,43010,177
pooled_cv,Schaefer200,v2,5,0.7312540610786225,0.6306818181818182,0.6315139701104613,0.6448087431693988,0.6704545454545454,0.6210526315789474,0.6419753086419753,0.461171418428421,272.4727940559387,3.0787966468117456,22,43010,176
