mode,atlas,fc_version,fold_or_site,auc,accuracy,balanced_accuracy,f1,precision,recall,specificity,threshold,train_time_sec,infer_ms_per_sample,epochs_run,n_params,n_eval
loso,Schaefer100,v2,SBL,0.7916666666666666,0.6538461538461539,0.6666666666666667,0.6896551724137931,0.5882352941176471,0.8333333333333334,0.5,0.5421872735023499,200.2092788219452,2.093975360576923,21,30210,26
loso,Schaefer100,v2,SDSU,0.7777777777777778,0.696969696969697,0.6547619047619048,0.7727272727272727,0.7391304347826086,0.8095238095238095,0.5,0.5056154727935791,224.7607364654541,3.1021291559392754,23,30210,33
loso,Schaefer100,v2,Stanford,0.7585139318885449,0.5,0.5201238390092879,0.25,0.6,0.15789473684210525,0.8823529411764706,0.7762838006019592,341.7486197948456,2.9414627287122936,35,30210,36
loso,Schaefer100,v2,Trinity,0.805383022774327,0.7272727272727273,0.7308488612836439,0.7142857142857143,0.7894736842105263,0.6521739130434783,0.8095238095238095,0.4182538092136383,209.6136510372162,3.1028606674887915,22,30210,44
loso,Schaefer100,v2,UCLA,0.7393162393162392,0.6933333333333334,0.6923076923076923,0.708860759493671,0.7,0.717948717948718,0.6666666666666666,0.5836998820304871,219.22861242294312,2.4151293436686196,23,30210,75
loso,Schaefer100,v2,UM,0.7602564102564102,0.7345132743362832,0.7501602564102564,0.736842105263158,0.8571428571428571,0.6461538461538462,0.8541666666666666,0.386481374502182,208.64459228515625,2.1584455945850474,23,30210,113
loso,Schaefer100,v2,USM,0.7551487414187643,0.6885245901639344,0.664187643020595,0.5777777777777778,0.5909090909090909,0.5652173913043478,0.7631578947368421,0.9765998721122742,400.48275351524353,2.640603018588707,41,30210,61
loso,Schaefer100,v2,Yale,0.6940559440559441,0.7083333333333334,0.7027972027972028,0.7407407407407408,0.7142857142857143,0.7692307692307693,0.6363636363636364,0.46667778491973877,270.19104290008545,2.3276805877685547,28,30210,48
within_site,Schaefer100,v2,Caltech,0.7458333333333333,0.6607142857142858,0.6583333333333332,0.5480952380952381,0.6,0.5333333333333333,0.7833333333333333,0.5134172081947327,8.251386499404907,1.5153092997414723,22.6,30210.0,7.4
within_site,Schaefer100,v2,KKI,0.7566666666666667,0.5607142857142857,0.59,0.5930735930735931,0.8666666666666666,0.5133333333333334,0.6666666666666666,0.7302822351455689,13.362628507614136,1.7559417656489782,35.2,30210.0,7.8
within_site,Schaefer100,v2,Leuven,0.6806349206349205,0.5089743589743589,0.531904761904762,0.4374603174603175,0.6142857142857142,0.3904761904761904,0.6733333333333333,0.7458509087562561,24.103326082229614,2.7064357048425918,38.4,30210.0,12.2
within_site,Schaefer100,v2,MaxMun,0.6141666666666666,0.575,0.6066666666666667,0.4647619047619049,0.7933333333333333,0.38,0.8333333333333333,0.4930470407009125,10.160909414291382,1.7293168438805473,24.4,30210.0,8.4
within_site,Schaefer100,v2,NYU,0.6470401002506266,0.5957983193277311,0.6020300751879699,0.60006097006097,0.6831232492997199,0.5726315789473684,0.6314285714285715,0.6037996709346771,53.75214719772339,2.449853800925888,30.4,30210.0,34.2
within_site,Schaefer100,v2,OHSU,0.65,0.67,0.6666666666666666,0.5466666666666666,0.6,0.5666666666666667,0.7666666666666666,0.5177562952041626,5.58735089302063,1.679062843322754,25.2,30210.0,4.6
within_site,Schaefer100,v2,Olin,0.6,0.52,0.5166666666666666,0.38,0.5166666666666666,0.36666666666666664,0.6666666666666666,0.5636151313781739,5.950526142120362,1.474761962890625,25.4,30210.0,5.0
within_site,Schaefer100,v2,Pitt,0.63,0.5777777777777777,0.5950000000000001,0.46317460317460313,0.5,0.45999999999999996,0.73,0.6417413353919983,12.35393009185791,1.6698890262179904,29.2,30210.0,9.0
within_site,Schaefer100,v2,SBL,0.5888888888888889,0.54,0.55,0.2333333333333333,0.2,0.3,0.8,0.5088944971561432,5.248247814178467,1.5953493118286133,21.8,30210.0,5.2
within_site,Schaefer100,v2,SDSU,0.61,0.6,0.58,0.68,0.7266666666666666,0.6599999999999999,0.5,0.4956300973892212,6.372339582443237,1.6772815159388952,21.2,30210.0,6.6
within_site,Schaefer100,v2,Stanford,0.7999999999999999,0.575,0.575,0.6073593073593073,0.660952380952381,0.6333333333333333,0.5166666666666667,0.524120545387268,7.754344129562378,1.690831354686192,22.4,30210.0,7.2
within_site,Schaefer100,v2,Trinity,0.78,0.55,0.575,0.33142857142857146,0.3666666666666666,0.33999999999999997,0.8099999999999999,0.7889302611351013,17.67782564163208,1.7962051762474907,40.8,30210.0,8.8
within_site,Schaefer100,v2,UCLA,0.575,0.49333333333333335,0.4946428571428572,0.35639164756811814,0.5777777777777777,0.30357142857142855,0.6857142857142857,0.7074996590614319,25.971567344665527,2.4878978729248047,34.2,30210.0,15.0
within_site,Schaefer100,v2,UM,0.6883760683760684,0.58300395256917,0.5994017094017094,0.5492732919254658,0.6433333333333333,0.5076923076923078,0.6911111111111111,0.689190661907196,36.169955015182495,2.2146666945204907,32.8,30210.0,22.6
within_site,Schaefer100,v2,USM,0.655,0.5897435897435898,0.5157142857142857,0.20307692307692307,0.3,0.21000000000000002,0.8214285714285715,0.7226602911949158,21.49970269203186,2.306733375940568,34.6,30210.0,12.2
within_site,Schaefer100,v2,Yale,0.8113333333333334,0.6599999999999999,0.655,0.6593073593073593,0.7261904761904762,0.72,0.5900000000000001,0.582332557439804,12.760748958587646,1.6533782747056747,28.2,30210.0,9.6
pooled_cv,Schaefer200,v1,1,0.7337612323491655,0.655367231638418,0.6630937098844673,0.6347305389221557,0.7361111111111112,0.5578947368421052,0.7682926829268293,0.5416298508644104,880.304102897644,6.1855006352656305,42,43010,177
pooled_cv,Schaefer200,v1,2,0.7098844672657252,0.6666666666666666,0.6577663671373556,0.7149758454106279,0.6607142857142857,0.7789473684210526,0.5365853658536586,0.08502786606550217,919.536972284317,6.115322059157204,44,43010,177
pooled_cv,Schaefer200,v1,3,0.7128369704749679,0.6666666666666666,0.671951219512195,0.6589595375722542,0.7307692307692307,0.6,0.7439024390243902,0.48764634132385254,542.6688406467438,6.5260135521323,26,43010,177
pooled_cv,Schaefer200,v1,4,0.7222222222222222,0.6610169491525424,0.6585648148148149,0.6875,0.6875,0.6875,0.6296296296296297,0.3692474961280823,503.9043514728546,6.345915929072321,24,43010,177
pooled_cv,Schaefer200,v1,5,0.756335282651072,0.6875,0.6868745938921378,0.7058823529411765,0.717391304347826,0.6947368421052632,0.6790123456790124,0.48378807306289673,482.6374135017395,6.405284458940679,23,43010,176
loso,Schaefer200,v1,CMU,0.6666666666666667,0.8,0.75,0.6666666666666666,1.0,0.5,1.0,0.48315584659576416,566.8496127128601,4.646396636962891,25,43010,5
loso,Schaefer200,v1,Caltech,0.7719298245614036,0.7567567567567568,0.7573099415204678,0.7567567567567567,0.7368421052631579,0.7777777777777778,0.7368421052631579,0.5730653405189514,1032.868070602417,6.70257130184689,46,43010,37
loso,Schaefer200,v1,KKI,0.8333333333333333,0.5897435897435898,0.6805555555555556,0.6,0.9230769230769231,0.4444444444444444,0.9166666666666666,0.9207525253295898,686.2085897922516,5.818091906034029,31,43010,39
loso,Schaefer200,v1,Leuven,0.7952069716775599,0.7540983606557377,0.7374727668845316,0.8,0.7317073170731707,0.8823529411764706,0.5925925925925926,0.5024380683898926,1570.8637022972107,6.881670873673236,71,43010,61
loso,Schaefer200,v1,MaxMun,0.6458333333333334,0.5714285714285714,0.6180555555555556,0.43750000000000006,0.875,0.2916666666666667,0.9444444444444444,0.9779982566833496,1366.2744388580322,6.593976702008929,61,43010,42
loso,Schaefer200,v1,NYU,0.7275649986021806,0.5789473684210527,0.6029493989376572,0.5443037974683543,0.7166666666666667,0.4387755102040816,0.7671232876712328,0.6487591862678528,521.936963558197,6.075613679941634,25,43010,171
loso,Schaefer200,v1,OHSU,0.6590909090909091,0.5217391304347826,0.5227272727272727,0.5217391304347826,0.5,0.5454545454545454,0.5,0.151253804564476,987.2029228210449,6.414195765619692,44,43010,23
loso,Schaefer200,v1,Olin,0.7922077922077922,0.64,0.6590909090909092,0.6666666666666666,0.5625,0.8181818181818182,0.5,0.9634597301483154,919.8649477958679,6.198635101318359,41,43010,25
loso,Schaefer200,v1,Pitt,0.7964426877470356,0.7111111111111111,0.7104743083003953,0.723404255319149,0.7083333333333334,0.7391304347826086,0.6818181818181818,0.7339750528335571,800.9210250377655,6.449588139851888,36,43010,45
loso,Schaefer200,v1,SBL,0.7559523809523808,0.6538461538461539,0.6726190476190476,0.7096774193548387,0.5789473684210527,0.9166666666666666,0.42857142857142855,0.4436289370059967,494.0558407306671,5.585963909442608,22,43010,26
loso,Schaefer200,v1,SDSU,0.7103174603174603,0.7272727272727273,0.7142857142857142,0.7804878048780488,0.8,0.7619047619047619,0.6666666666666666,0.4432237148284912,493.2925202846527,6.567391482266513,22,43010,33
loso,Schaefer200,v1,Stanford,0.7275541795665635,0.6388888888888888,0.6486068111455108,0.5806451612903226,0.75,0.47368421052631576,0.8235294117647058,0.33751943707466125,849.6316125392914,6.183558040195042,38,43010,36
loso,Schaefer200,v1,Trinity,0.8053830227743272,0.7272727272727273,0.7329192546583851,0.7,0.8235294117647058,0.6086956521739131,0.8571428571428571,0.498745858669281,1064.7040796279907,6.042442538521507,48,43010,44
loso,Schaefer200,v1,UCLA,0.7386039886039886,0.6933333333333334,0.6901709401709402,0.7228915662650602,0.6818181818181818,0.7692307692307693,0.6111111111111112,0.5886092185974121,566.2467985153198,5.807921091715495,26,43010,75
loso,Schaefer200,v1,UM,0.7993589743589743,0.7079646017699115,0.7080128205128206,0.736,0.7666666666666667,0.7076923076923077,0.7083333333333334,0.3944914638996124,477.19590425491333,6.274822538932868,22,43010,113
loso,Schaefer200,v1,USM,0.7734553775743707,0.7377049180327869,0.7551487414187643,0.7037037037037037,0.6129032258064516,0.8260869565217391,0.6842105263157895,0.5430009961128235,508.66976261138916,7.0535394011950885,23,43010,61
loso,Schaefer200,v1,Yale,0.8199300699300699,0.8125,0.8094405594405594,0.830188679245283,0.8148148148148148,0.8461538461538461,0.7727272727272727,0.4705654978752136,578.0111768245697,6.654421488444011,26,43010,48
within_site,Schaefer200,v1,Caltech,0.45,0.4892857142857142,0.4749999999999999,0.38380952380952377,0.4666666666666666,0.3333333333333333,0.6166666666666667,0.5698617160320282,21.821788597106934,6.281641551426479,24.4,43010.0,7.4
within_site,Schaefer200,v1,KKI,0.6633333333333333,0.48571428571428565,0.5966666666666667,0.40562770562770567,0.6333333333333333,0.3266666666666667,0.8666666666666666,0.795391321182251,32.077862644195555,4.874070201601301,36.0,43010.0,7.8
within_site,Schaefer200,v1,Leuven,0.7238095238095238,0.5230769230769231,0.5609523809523809,0.38307692307692304,0.7666666666666666,0.2952380952380952,0.8266666666666668,0.6849277973175049,44.918488550186154,6.527953575818967,30.8,43010.0,12.2
within_site,Schaefer200,v1,MaxMun,0.6841666666666667,0.49722222222222223,0.5183333333333333,0.445021645021645,0.46904761904761905,0.47000000000000003,0.5666666666666667,0.5970663785934448,29.72734651565552,5.888190534379747,29.4,43010.0,8.4
within_site,Schaefer200,v1,NYU,0.7056666666666668,0.5907563025210084,0.6199749373433583,0.5262429923720247,0.7720950102529051,0.42947368421052634,0.8104761904761905,0.7098224520683288,122.60378212928772,6.395836958364278,30.0,43010.0,34.2
within_site,Schaefer200,v1,OHSU,0.7666666666666667,0.44000000000000006,0.4333333333333333,0.16,0.16666666666666666,0.16666666666666666,0.7,0.5321204841136933,12.027092885971069,4.123775959014893,24.0,43010.0,4.6
within_site,Schaefer200,v1,Olin,0.7666666666666668,0.6,0.6,0.36,0.3333333333333333,0.4,0.7999999999999999,0.5729843020439148,14.05871810913086,4.651708602905273,26.4,43010.0,5.0
within_site,Schaefer200,v1,Pitt,0.8400000000000001,0.6222222222222221,0.635,0.44761904761904764,0.6833333333333333,0.36,0.9099999999999999,0.8131063222885132,37.40017504692078,6.040869818793404,36.2,43010.0,9.0
within_site,Schaefer200,v1,SBL,0.6111111111111112,0.5333333333333334,0.55,0.36,0.31666666666666665,0.4333333333333333,0.6666666666666666,0.6334959268569946,15.984187459945678,4.193077087402344,28.2,43010.0,5.2
within_site,Schaefer200,v1,SDSU,0.7133333333333333,0.48095238095238085,0.5166666666666666,0.37777777777777777,0.38,0.4,0.6333333333333333,0.6822238147258759,25.275730657577515,5.805886359441849,32.2,43010.0,6.6
within_site,Schaefer200,v1,Stanford,0.7333333333333334,0.7178571428571427,0.6833333333333332,0.6533333333333334,0.5800000000000001,0.75,0.6166666666666666,0.568958330154419,19.809309101104738,5.287498235702515,24.4,43010.0,7.2
within_site,Schaefer200,v1,Trinity,0.6375,0.5472222222222222,0.5549999999999999,0.4722655122655123,0.47333333333333333,0.48,0.63,0.578836989402771,24.368506383895873,6.20733102162679,23.6,43010.0,8.8
within_site,Schaefer200,v1,UCLA,0.7178571428571429,0.5333333333333333,0.5428571428571429,0.3527272727272727,0.7666666666666666,0.28214285714285714,0.8035714285714285,0.7101962685585022,52.152227783203124,6.525411605834961,29.6,43010.0,15.0
within_site,Schaefer200,v1,UM,0.7408547008547008,0.6363636363636364,0.6455555555555555,0.6418923871397635,0.7371212121212121,0.6,0.691111111111111,0.636712908744812,88.40094804763794,6.069567552197121,34.0,43010.0,22.6
within_site,Schaefer200,v1,USM,0.6855357142857142,0.641025641025641,0.5857142857142856,0.3571428571428571,0.5057142857142857,0.35,0.8214285714285715,0.6821153402328491,41.5200749874115,6.47194110430204,28.6,43010.0,12.2
within_site,Schaefer200,v1,Yale,0.718,0.5599999999999999,0.5783333333333334,0.44444444444444436,0.7833333333333333,0.3466666666666666,0.8099999999999999,0.5997138023376465,30.562732315063478,6.020072831047906,28.0,43010.0,9.6
pooled_cv,Schaefer200,v2,1,0.7299101412066752,0.615819209039548,0.6229139922978177,0.5952380952380952,0.684931506849315,0.5263157894736842,0.7195121951219512,0.23515768349170685,582.0894494056702,6.432111653904457,29,43010,177
pooled_cv,Schaefer200,v2,2,0.7146341463414635,0.6949152542372882,0.691591784338896,0.7216494845360824,0.7070707070707071,0.7368421052631579,0.6463414634146342,0.5951395630836487,647.7403576374054,6.8760228022343695,32,43010,177
pooled_cv,Schaefer200,v2,3,0.7098844672657253,0.6666666666666666,0.6619383825417202,0.7005076142131981,0.6764705882352942,0.7263157894736842,0.5975609756097561,0.6338365077972412,594.0765023231506,6.6042202340681,29,43010,177
pooled_cv,Schaefer200,v2,4,0.7067901234567902,0.6384180790960452,0.638695987654321,0.6559139784946236,0.6777777777777778,0.6354166666666666,0.6419753086419753,0.44537243247032166,469.96895813941956,7.172922630094539,23,43010,177
pooled_cv,Schaefer200,v2,5,0.750877192982456,0.6704545454545454,0.6701754385964912,0.6881720430107526,0.7032967032967034,0.6736842105263158,0.6666666666666666,0.588051974773407,447.68850469589233,6.134503267028115,22,43010,176
loso,Schaefer200,v2,CMU,0.6666666666666667,0.6,0.5833333333333333,0.5,0.5,0.5,0.6666666666666666,0.4805910289287567,457.79860520362854,4.57768440246582,21,43010,5
loso,Schaefer200,v2,Caltech,0.7719298245614035,0.6486486486486487,0.6432748538011696,0.5517241379310345,0.7272727272727273,0.4444444444444444,0.8421052631578947,0.3457997143268585,559.1688385009766,6.0230719076620565,26,43010,37
loso,Schaefer200,v2,KKI,0.8117283950617283,0.6923076923076923,0.7546296296296295,0.7272727272727272,0.9411764705882353,0.5925925925925926,0.9166666666666666,0.6318245530128479,517.6986770629883,6.188209240253155,24,43010,39
loso,Schaefer200,v2,Leuven,0.8159041394335512,0.7377049180327869,0.7227668845315904,0.7837837837837837,0.725,0.8529411764705882,0.5925925925925926,0.15940748155117035,722.9644434452057,8.6119643977431,34,43010,61
loso,Schaefer200,v2,MaxMun,0.6319444444444444,0.6190476190476191,0.625,0.6363636363636365,0.7,0.5833333333333334,0.6666666666666666,0.6227835416793823,583.1447064876556,5.891606921241397,27,43010,42
loso,Schaefer200,v2,NYU,0.7395163544870003,0.6608187134502924,0.6708834218618954,0.6704545454545455,0.7564102564102564,0.6020408163265306,0.7397260273972602,0.7331258058547974,1468.600520849228,6.608247756958008,72,43010,171
loso,Schaefer200,v2,OHSU,0.696969696969697,0.6086956521739131,0.5909090909090909,0.3076923076923077,1.0,0.18181818181818182,1.0,0.572044849395752,477.7782521247864,5.8332837146261465,22,43010,23
loso,Schaefer200,v2,Olin,0.7077922077922079,0.56,0.5584415584415584,0.5217391304347826,0.5,0.5454545454545454,0.5714285714285714,0.29043689370155334,827.9333417415619,6.271476745605469,38,43010,25
loso,Schaefer200,v2,Pitt,0.8577075098814229,0.8,0.7984189723320159,0.8163265306122449,0.7692307692307693,0.8695652173913043,0.7272727272727273,0.46657028794288635,1126.9674799442291,6.123595767550999,52,43010,45
loso,Schaefer200,v2,SBL,0.7380952380952381,0.5384615384615384,0.5595238095238095,0.625,0.5,0.8333333333333334,0.2857142857142857,0.24782218039035797,553.7173848152161,6.013934428875263,25,43010,26
loso,Schaefer200,v2,SDSU,0.7341269841269841,0.7272727272727273,0.6964285714285714,0.7906976744186046,0.7727272727272727,0.8095238095238095,0.5833333333333334,0.5645788908004761,529.0446455478668,6.657788247773142,24,43010,33
loso,Schaefer200,v2,Stanford,0.761609907120743,0.6944444444444444,0.7043343653250773,0.6451612903225806,0.8333333333333334,0.5263157894736842,0.8823529411764706,0.5249210596084595,639.9428956508636,6.578220261467828,29,43010,36
loso,Schaefer200,v2,Trinity,0.8633540372670807,0.8636363636363636,0.865424430641822,0.8636363636363636,0.9047619047619048,0.8260869565217391,0.9047619047619048,0.44324105978012085,484.0955436229706,6.8201422691345215,22,43010,44
loso,Schaefer200,v2,UCLA,0.7962962962962963,0.7066666666666667,0.7051282051282051,0.725,0.7073170731707317,0.7435897435897436,0.6666666666666666,0.4192700982093811,519.459963798523,6.376190185546875,24,43010,75
loso,Schaefer200,v2,UM,0.764102564102564,0.6637168141592921,0.6858974358974359,0.6481481481481481,0.813953488372093,0.5384615384615384,0.8333333333333334,0.43852394819259644,449.5921471118927,6.510403303973443,21,43010,113
loso,Schaefer200,v2,USM,0.782608695652174,0.7377049180327869,0.6950800915331807,0.6,0.7058823529411765,0.5217391304347826,0.868421052631579,0.9500427842140198,1031.4817984104156,6.41114203656306,47,43010,61
loso,Schaefer200,v2,Yale,0.8059440559440559,0.7708333333333334,0.7604895104895104,0.8070175438596492,0.7419354838709677,0.8846153846153846,0.6363636363636364,0.08851558715105057,1119.7559142112732,6.439273556073506,51,43010,48
within_site,Schaefer200,v2,Caltech,0.6208333333333333,0.4892857142857142,0.4916666666666667,0.45714285714285713,0.5466666666666666,0.5,0.4833333333333333,0.5690829992294312,20.693665170669554,5.6698696953909735,23.6,43010.0,7.4
within_site,Schaefer200,v2,KKI,0.6466666666666667,0.5892857142857142,0.5333333333333334,0.6603174603174602,0.7095238095238094,0.6666666666666666,0.4,0.5824322700500488,22.768826007843018,5.354186466761997,25.4,43010.0,7.8
within_site,Schaefer200,v2,Leuven,0.7926984126984127,0.6397435897435897,0.6542857142857141,0.603113553113553,0.7761904761904762,0.5619047619047619,0.7466666666666666,0.5889000952243805,43.71579456329346,6.404467118092072,30.6,43010.0,12.2
within_site,Schaefer200,v2,MaxMun,0.58,0.5277777777777778,0.5483333333333335,0.42640692640692646,0.6333333333333333,0.38,0.7166666666666667,0.5789629399776459,28.96581401824951,6.2203976843092175,29.0,43010.0,8.4
within_site,Schaefer200,v2,NYU,0.7426140350877193,0.613781512605042,0.6455764411027569,0.523843857134475,0.8589371980676328,0.45210526315789473,0.839047619047619,0.8796482920646668,202.7844424724579,6.539448810224774,49.8,43010.0,34.2
within_site,Schaefer200,v2,OHSU,0.8333333333333334,0.6599999999999999,0.6333333333333333,0.5980952380952381,0.6833333333333333,0.6,0.6666666666666666,0.5102406740188599,11.027267265319825,4.093344211578369,22.0,43010.0,4.6
within_site,Schaefer200,v2,Olin,0.8333333333333334,0.72,0.7,0.5266666666666666,0.7333333333333333,0.4666666666666666,0.9333333333333333,0.47772815227508547,11.190287876129151,4.295501708984375,21.2,43010.0,5.0
within_site,Schaefer200,v2,Pitt,0.73,0.5555555555555556,0.5900000000000001,0.2787878787878788,0.3142857142857143,0.3,0.8800000000000001,0.7689730763435364,38.98404521942139,6.314478980170356,38.4,43010.0,9.0
within_site,Schaefer200,v2,SBL,0.6777777777777778,0.5800000000000001,0.5666666666666667,0.26,0.3333333333333333,0.26666666666666666,0.8666666666666666,0.5105651199817658,13.05055866241455,4.85301653544108,23.4,43010.0,5.2
within_site,Schaefer200,v2,SDSU,0.7983333333333333,0.5952380952380952,0.5716666666666667,0.6165656565656567,0.5542857142857144,0.71,0.4333333333333333,0.6052586317062378,21.920360136032105,5.2403029941377195,29.2,43010.0,6.6
within_site,Schaefer200,v2,Stanford,0.6958333333333333,0.525,0.5416666666666666,0.4966666666666666,0.74,0.41666666666666663,0.6666666666666666,0.5532966494560242,18.201625537872314,5.637225082942417,22.6,43010.0,7.2
within_site,Schaefer200,v2,Trinity,0.6975,0.5444444444444445,0.5549999999999999,0.2333333333333333,0.24285714285714288,0.25,0.86,0.7100498676300049,34.7568359375,6.33063448799981,34.6,43010.0,8.8
within_site,Schaefer200,v2,UCLA,0.6392857142857143,0.5466666666666666,0.5517857142857143,0.4646825396825397,0.47738095238095235,0.46071428571428574,0.6428571428571428,0.550255399942398,43.6533745765686,6.008230845133464,24.6,43010.0,15.0
within_site,Schaefer200,v2,UM,0.7317948717948719,0.6197628458498025,0.6427350427350427,0.5652380952380953,0.809090909090909,0.5076923076923077,0.7777777777777778,0.6600850582122803,78.00047674179078,6.2261761412790175,30.0,43010.0,22.6
within_site,Schaefer200,v2,USM,0.8064285714285715,0.7243589743589743,0.6632142857142858,0.45714285714285713,0.5166666666666666,0.43,0.8964285714285716,0.6558591723442078,41.08086104393006,6.475768028161466,28.2,43010.0,12.2
within_site,Schaefer200,v2,Yale,0.6476666666666666,0.5377777777777778,0.535,0.5213564213564215,0.6533333333333333,0.45999999999999996,0.61,0.4876607894897461,28.157352113723753,5.86378468407525,25.4,43010.0,9.6
pooled_cv,Schaefer400,v1,1,0.7188703465982028,0.6384180790960452,0.6406290115532735,0.6444444444444445,0.6823529411764706,0.6105263157894737,0.6707317073170732,0.41330063343048096,1169.8760647773743,13.92139014551195,24,68610,177
pooled_cv,Schaefer400,v1,2,0.7288831835686777,0.6836158192090396,0.6827342747111682,0.7021276595744681,0.7096774193548387,0.6947368421052632,0.6707317073170732,0.4978683888912201,1127.971244096756,14.486929791121833,23,68610,177
pooled_cv,Schaefer400,v1,3,0.748395378690629,0.6949152542372882,0.6991014120667522,0.6931818181818182,0.7530864197530864,0.6421052631578947,0.7560975609756098,0.5003751516342163,1895.2325646877289,16.11884030918617,39,68610,177
pooled_cv,Schaefer400,v1,4,0.6943158436213992,0.655367231638418,0.6591435185185186,0.659217877094972,0.7108433734939759,0.6145833333333334,0.7037037037037037,0.6170963644981384,1262.1761455535889,13.808391861996409,26,68610,177
pooled_cv,Schaefer400,v1,5,0.7367121507472385,0.6931818181818182,0.6830409356725147,0.7403846153846154,0.6814159292035398,0.8105263157894737,0.5555555555555556,0.4337341785430908,1114.9859862327576,13.875393704934554,23,68610,176
