mode,atlas,fc_version,fold_or_site,auc,accuracy,balanced_accuracy,f1,precision,recall,specificity,threshold,train_time_sec,infer_ms_per_sample,epochs_run,n_params,n_eval,_src
within_site,Schaefer100,v1,USM,0.7741071428571429,0.6564102564102564,0.5721428571428572,0.2427350427350428,0.225,0.28,0.8642857142857142,0.6995898842811584,20.98640356063843,2.1104522240467563,33.4,30210.0,12.2,run_20260620_073443
within_site,Schaefer100,v1,Yale,0.6723333333333333,0.5155555555555555,0.5250000000000001,0.4333333333333333,0.5761904761904761,0.42,0.63,0.5937003254890442,14.459247779846189,1.7555411656697588,30.6,30210.0,9.6,run_20260620_073443
pooled_cv,Schaefer100,v2,1,0.6682926829268293,0.5932203389830508,0.5943517329910142,0.6043956043956045,0.632183908045977,0.5789473684210527,0.6097560975609756,0.3947450518608093,229.48079013824463,2.4761520536605923,25.0,30210.0,177.0,run_20260620_073443
pooled_cv,Schaefer100,v2,2,0.6749679075738126,0.6327683615819211,0.6286906290115533,0.6666666666666667,0.65,0.6842105263157895,0.573170731707317,0.5335373878479004,196.91806554794312,2.4720113829704333,22.0,30210.0,177.0,run_20260620_073443
pooled_cv,Schaefer100,v2,3,0.6599486521181,0.6271186440677966,0.6250962772785622,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.5975609756097561,0.4657398760318756,193.91295266151428,3.0152097260211153,21.0,30210.0,177.0,run_20260620_073443
pooled_cv,Schaefer100,v2,4,0.6814557613168725,0.6384180790960452,0.640625,0.6483516483516484,0.686046511627907,0.6145833333333334,0.6666666666666666,0.4917503297328949,220.13574504852292,2.50539537203514,24.0,30210.0,177.0,run_20260620_073443
pooled_cv,Schaefer100,v2,5,0.6766731643924626,0.6420454545454546,0.643859649122807,0.6519337016574586,0.686046511627907,0.6210526315789474,0.6666666666666666,0.4432253837585449,212.915463924408,2.8682554310018364,23.0,30210.0,176.0,run_20260620_073443
loso,Schaefer100,v2,CMU,0.5,0.6,0.5,0.0,0.0,0.0,1.0,0.487809956073761,207.29993891716003,1.5584468841552734,21.0,30210.0,5.0,run_20260620_073443
loso,Schaefer100,v2,Caltech,0.6286549707602339,0.5675675675675675,0.5614035087719298,0.42857142857142855,0.6,0.3333333333333333,0.7894736842105263,0.3672520816326141,265.1117699146271,3.2882948179502747,27.0,30210.0,37.0,run_20260620_073443
loso,Schaefer100,v2,KKI,0.5956790123456791,0.5128205128205128,0.5555555555555556,0.5581395348837209,0.75,0.4444444444444444,0.6666666666666666,0.5431084632873535,199.03163170814514,2.2412630227895884,21.0,30210.0,39.0,run_20260620_073443
loso,Schaefer100,v2,Leuven,0.6971677559912853,0.639344262295082,0.630718954248366,0.6857142857142857,0.6666666666666666,0.7058823529411765,0.5555555555555556,0.7575837969779968,558.0725569725037,2.2907608845194827,59.0,30210.0,61.0,run_20260620_073443
loso,Schaefer100,v2,MaxMun,0.6689814814814814,0.6428571428571429,0.6458333333333333,0.6666666666666666,0.7142857142857143,0.625,0.6666666666666666,0.5254623889923096,271.8460144996643,2.37081732068743,28.0,30210.0,42.0,run_20260620_073443
loso,Schaefer100,v2,NYU,0.6850712887894884,0.6023391812865497,0.6006429969247973,0.6382978723404255,0.6666666666666666,0.6122448979591837,0.589041095890411,0.5433194637298584,225.83479499816892,2.432448125024985,25.0,30210.0,171.0,run_20260620_073443
loso,Schaefer100,v2,OHSU,0.6818181818181819,0.5652173913043478,0.5681818181818181,0.5833333333333334,0.5384615384615384,0.6363636363636364,0.5,0.22725148499011996,471.78615856170654,2.7093472688094433,49.0,30210.0,23.0,run_20260620_073443
loso,Schaefer100,v2,Olin,0.6883116883116883,0.6,0.5941558441558441,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6428571428571429,0.35811394453048706,294.74408721923834,2.6728057861328125,30.0,30210.0,25.0,run_20260620_073443
loso,Schaefer100,v2,Pitt,0.575098814229249,0.4666666666666667,0.4624505928853755,0.5555555555555556,0.4838709677419355,0.6521739130434783,0.2727272727272727,0.7676871418952942,307.1259219646454,2.39922735426161,32.0,30210.0,45.0,run_20260620_073443
loso,Schaefer100,v2,SBL,0.7916666666666666,0.6538461538461539,0.6666666666666667,0.6896551724137931,0.5882352941176471,0.8333333333333334,0.5,0.5421872735023499,200.2092788219452,2.0939753605769234,21.0,30210.0,26.0,run_20260620_073443
loso,Schaefer100,v2,SDSU,0.7777777777777778,0.696969696969697,0.6547619047619048,0.7727272727272727,0.7391304347826086,0.8095238095238095,0.5,0.5056154727935791,224.7607364654541,3.1021291559392754,23.0,30210.0,33.0,run_20260620_073443
loso,Schaefer100,v2,Stanford,0.7585139318885449,0.5,0.5201238390092879,0.25,0.6,0.15789473684210525,0.8823529411764706,0.7762838006019592,341.74861979484564,2.9414627287122936,35.0,30210.0,36.0,run_20260620_073443
loso,Schaefer100,v2,Trinity,0.805383022774327,0.7272727272727273,0.7308488612836439,0.7142857142857143,0.7894736842105263,0.6521739130434783,0.8095238095238095,0.4182538092136383,209.6136510372162,3.1028606674887915,22.0,30210.0,44.0,run_20260620_073443
loso,Schaefer100,v2,UCLA,0.7393162393162392,0.6933333333333334,0.6923076923076923,0.7088607594936709,0.7,0.7179487179487181,0.6666666666666666,0.5836998820304871,219.22861242294312,2.41512934366862,23.0,30210.0,75.0,run_20260620_073443
loso,Schaefer100,v2,UM,0.7602564102564102,0.7345132743362832,0.7501602564102564,0.736842105263158,0.8571428571428571,0.6461538461538462,0.8541666666666666,0.386481374502182,208.64459228515625,2.158445594585048,23.0,30210.0,113.0,run_20260620_073443
loso,Schaefer100,v2,USM,0.7551487414187643,0.6885245901639344,0.664187643020595,0.5777777777777778,0.5909090909090909,0.5652173913043478,0.7631578947368421,0.9765998721122742,400.48275351524353,2.640603018588707,41.0,30210.0,61.0,run_20260620_073443
loso,Schaefer100,v2,Yale,0.6940559440559441,0.7083333333333334,0.7027972027972028,0.7407407407407408,0.7142857142857143,0.7692307692307693,0.6363636363636364,0.4666777849197388,270.19104290008545,2.3276805877685547,28.0,30210.0,48.0,run_20260620_073443
within_site,Schaefer100,v2,Caltech,0.7458333333333333,0.6607142857142858,0.6583333333333332,0.5480952380952381,0.6,0.5333333333333333,0.7833333333333333,0.5134172081947327,8.251386499404907,1.5153092997414723,22.6,30210.0,7.4,run_20260620_073443
within_site,Schaefer100,v2,KKI,0.7566666666666667,0.5607142857142857,0.59,0.5930735930735931,0.8666666666666666,0.5133333333333334,0.6666666666666666,0.7302822351455689,13.362628507614136,1.7559417656489782,35.2,30210.0,7.8,run_20260620_073443
within_site,Schaefer100,v2,Leuven,0.6806349206349205,0.5089743589743589,0.531904761904762,0.4374603174603175,0.6142857142857142,0.3904761904761904,0.6733333333333333,0.7458509087562561,24.10332608222961,2.706435704842592,38.4,30210.0,12.2,run_20260620_073443
within_site,Schaefer100,v2,MaxMun,0.6141666666666666,0.575,0.6066666666666667,0.4647619047619049,0.7933333333333333,0.38,0.8333333333333333,0.4930470407009125,10.160909414291384,1.7293168438805473,24.4,30210.0,8.4,run_20260620_073443
within_site,Schaefer100,v2,NYU,0.6470401002506266,0.5957983193277311,0.6020300751879699,0.6000609700609699,0.6831232492997199,0.5726315789473684,0.6314285714285715,0.6037996709346771,53.75214719772339,2.4498538009258883,30.4,30210.0,34.2,run_20260620_073443
within_site,Schaefer100,v2,OHSU,0.65,0.67,0.6666666666666666,0.5466666666666666,0.6,0.5666666666666667,0.7666666666666666,0.5177562952041626,5.58735089302063,1.6790628433227541,25.2,30210.0,4.6,run_20260620_073443
within_site,Schaefer100,v2,Olin,0.6,0.52,0.5166666666666666,0.38,0.5166666666666666,0.36666666666666653,0.6666666666666666,0.5636151313781739,5.950526142120363,1.474761962890625,25.4,30210.0,5.0,run_20260620_073443
within_site,Schaefer100,v2,Pitt,0.63,0.5777777777777777,0.5950000000000001,0.4631746031746031,0.5,0.46,0.73,0.6417413353919983,12.35393009185791,1.6698890262179904,29.2,30210.0,9.0,run_20260620_073443
within_site,Schaefer100,v2,SBL,0.5888888888888889,0.54,0.55,0.2333333333333333,0.2,0.3,0.8,0.5088944971561432,5.248247814178467,1.5953493118286133,21.8,30210.0,5.2,run_20260620_073443
within_site,Schaefer100,v2,SDSU,0.61,0.6,0.58,0.68,0.7266666666666666,0.6599999999999999,0.5,0.4956300973892212,6.372339582443237,1.6772815159388952,21.2,30210.0,6.6,run_20260620_073443
within_site,Schaefer100,v2,Stanford,0.7999999999999999,0.575,0.575,0.6073593073593073,0.660952380952381,0.6333333333333333,0.5166666666666667,0.5241205453872679,7.754344129562378,1.690831354686192,22.4,30210.0,7.2,run_20260620_073443
within_site,Schaefer100,v2,Trinity,0.78,0.55,0.575,0.33142857142857146,0.3666666666666666,0.34,0.8099999999999999,0.7889302611351013,17.67782564163208,1.7962051762474909,40.8,30210.0,8.8,run_20260620_073443
within_site,Schaefer100,v2,UCLA,0.575,0.4933333333333334,0.4946428571428572,0.3563916475681181,0.5777777777777777,0.3035714285714285,0.6857142857142857,0.7074996590614319,25.971567344665534,2.4878978729248047,34.2,30210.0,15.0,run_20260620_073443
within_site,Schaefer100,v2,UM,0.6883760683760684,0.58300395256917,0.5994017094017094,0.5492732919254658,0.6433333333333333,0.5076923076923078,0.6911111111111111,0.689190661907196,36.16995501518249,2.2146666945204907,32.8,30210.0,22.6,run_20260620_073443
within_site,Schaefer100,v2,USM,0.655,0.5897435897435898,0.5157142857142857,0.20307692307692307,0.3,0.21,0.8214285714285715,0.7226602911949158,21.49970269203186,2.3067333759405684,34.6,30210.0,12.2,run_20260620_073443
within_site,Schaefer100,v2,Yale,0.8113333333333334,0.6599999999999999,0.655,0.6593073593073593,0.7261904761904762,0.72,0.5900000000000001,0.5823325574398039,12.760748958587644,1.6533782747056749,28.2,30210.0,9.6,run_20260620_073443
pooled_cv,Schaefer200,v1,1,0.7337612323491655,0.655367231638418,0.6630937098844673,0.6347305389221557,0.7361111111111112,0.5578947368421052,0.7682926829268293,0.5416298508644104,880.304102897644,6.185500635265631,42.0,43010.0,177.0,run_20260620_073443
pooled_cv,Schaefer200,v1,2,0.7098844672657252,0.6666666666666666,0.6577663671373556,0.7149758454106279,0.6607142857142857,0.7789473684210526,0.5365853658536586,0.08502786606550218,919.536972284317,6.115322059157204,44.0,43010.0,177.0,run_20260620_073443
pooled_cv,Schaefer200,v1,3,0.7128369704749679,0.6666666666666666,0.6719512195121949,0.6589595375722542,0.7307692307692307,0.6,0.7439024390243902,0.4876463413238525,542.6688406467438,6.5260135521323,26.0,43010.0,177.0,run_20260620_073443
pooled_cv,Schaefer200,v1,4,0.7222222222222222,0.6610169491525424,0.6585648148148149,0.6875,0.6875,0.6875,0.6296296296296297,0.3692474961280823,503.9043514728546,6.345915929072322,24.0,43010.0,177.0,run_20260620_073443
pooled_cv,Schaefer200,v1,5,0.756335282651072,0.6875,0.6868745938921378,0.7058823529411765,0.7173913043478259,0.6947368421052632,0.6790123456790124,0.4837880730628967,482.6374135017395,6.405284458940679,23.0,43010.0,176.0,run_20260620_073443
loso,Schaefer200,v1,CMU,0.6666666666666667,0.8,0.75,0.6666666666666666,1.0,0.5,1.0,0.4831558465957642,566.8496127128601,4.6463966369628915,25.0,43010.0,5.0,run_20260620_073443
loso,Schaefer200,v1,Caltech,0.7719298245614036,0.7567567567567568,0.7573099415204678,0.7567567567567567,0.7368421052631579,0.7777777777777778,0.7368421052631579,0.5730653405189514,1032.868070602417,6.7025713018468895,46.0,43010.0,37.0,run_20260620_073443
loso,Schaefer200,v1,KKI,0.8333333333333333,0.5897435897435898,0.6805555555555556,0.6,0.9230769230769232,0.4444444444444444,0.9166666666666666,0.9207525253295898,686.2085897922516,5.818091906034028,31.0,43010.0,39.0,run_20260620_073443
loso,Schaefer200,v1,Leuven,0.7952069716775599,0.7540983606557377,0.7374727668845316,0.8,0.7317073170731707,0.8823529411764706,0.5925925925925926,0.5024380683898926,1570.8637022972107,6.881670873673237,71.0,43010.0,61.0,run_20260620_073443
loso,Schaefer200,v1,MaxMun,0.6458333333333334,0.5714285714285714,0.6180555555555556,0.4375000000000001,0.875,0.2916666666666667,0.9444444444444444,0.9779982566833496,1366.2744388580322,6.593976702008929,61.0,43010.0,42.0,run_20260620_073443
loso,Schaefer200,v1,NYU,0.7275649986021806,0.5789473684210527,0.6029493989376572,0.5443037974683543,0.7166666666666667,0.4387755102040816,0.7671232876712328,0.6487591862678528,521.936963558197,6.075613679941634,25.0,43010.0,171.0,run_20260620_073443
loso,Schaefer200,v1,OHSU,0.6590909090909091,0.5217391304347826,0.5227272727272727,0.5217391304347826,0.5,0.5454545454545454,0.5,0.15125380456447599,987.2029228210448,6.414195765619692,44.0,43010.0,23.0,run_20260620_073443
loso,Schaefer200,v1,Olin,0.7922077922077922,0.64,0.6590909090909092,0.6666666666666666,0.5625,0.8181818181818182,0.5,0.9634597301483154,919.864947795868,6.1986351013183585,41.0,43010.0,25.0,run_20260620_073443
loso,Schaefer200,v1,Pitt,0.7964426877470356,0.7111111111111111,0.7104743083003953,0.7234042553191491,0.7083333333333334,0.7391304347826086,0.6818181818181818,0.7339750528335571,800.9210250377655,6.449588139851887,36.0,43010.0,45.0,run_20260620_073443
loso,Schaefer200,v1,SBL,0.7559523809523808,0.6538461538461539,0.6726190476190476,0.7096774193548387,0.5789473684210527,0.9166666666666666,0.42857142857142855,0.4436289370059967,494.0558407306671,5.585963909442609,22.0,43010.0,26.0,run_20260620_073443
loso,Schaefer200,v1,SDSU,0.7103174603174603,0.7272727272727273,0.7142857142857142,0.7804878048780488,0.8,0.7619047619047619,0.6666666666666666,0.4432237148284912,493.2925202846527,6.567391482266513,22.0,43010.0,33.0,run_20260620_073443
loso,Schaefer200,v1,Stanford,0.7275541795665635,0.6388888888888888,0.6486068111455108,0.5806451612903226,0.75,0.4736842105263158,0.8235294117647058,0.33751943707466125,849.6316125392914,6.183558040195043,38.0,43010.0,36.0,run_20260620_073443
loso,Schaefer200,v1,Trinity,0.8053830227743272,0.7272727272727273,0.7329192546583851,0.7,0.8235294117647058,0.6086956521739131,0.8571428571428571,0.498745858669281,1064.7040796279907,6.042442538521508,48.0,43010.0,44.0,run_20260620_073443
loso,Schaefer200,v1,UCLA,0.7386039886039886,0.6933333333333334,0.6901709401709402,0.7228915662650602,0.6818181818181818,0.7692307692307693,0.6111111111111112,0.5886092185974121,566.2467985153197,5.807921091715496,26.0,43010.0,75.0,run_20260620_073443
loso,Schaefer200,v1,UM,0.7993589743589743,0.7079646017699115,0.7080128205128206,0.736,0.7666666666666667,0.7076923076923077,0.7083333333333334,0.3944914638996124,477.1959042549133,6.274822538932867,22.0,43010.0,113.0,run_20260620_073443
loso,Schaefer200,v1,USM,0.7734553775743707,0.7377049180327869,0.7551487414187643,0.7037037037037037,0.6129032258064516,0.8260869565217391,0.6842105263157895,0.5430009961128235,508.66976261138916,7.0535394011950885,23.0,43010.0,61.0,run_20260620_073443
loso,Schaefer200,v1,Yale,0.8199300699300699,0.8125,0.8094405594405594,0.8301886792452831,0.8148148148148148,0.8461538461538461,0.7727272727272727,0.4705654978752136,578.0111768245698,6.654421488444012,26.0,43010.0,48.0,run_20260620_073443
within_site,Schaefer200,v1,Caltech,0.45,0.4892857142857142,0.4749999999999999,0.38380952380952377,0.4666666666666666,0.3333333333333333,0.6166666666666667,0.5698617160320282,21.821788597106934,6.281641551426478,24.4,43010.0,7.4,run_20260620_073443
within_site,Schaefer200,v1,KKI,0.6633333333333333,0.4857142857142857,0.5966666666666667,0.4056277056277057,0.6333333333333333,0.3266666666666667,0.8666666666666666,0.795391321182251,32.077862644195555,4.874070201601301,36.0,43010.0,7.8,run_20260620_073443
within_site,Schaefer200,v1,Leuven,0.7238095238095238,0.5230769230769231,0.5609523809523809,0.38307692307692304,0.7666666666666666,0.2952380952380952,0.8266666666666668,0.6849277973175049,44.918488550186154,6.527953575818968,30.8,43010.0,12.2,run_20260620_073443
within_site,Schaefer200,v1,MaxMun,0.6841666666666667,0.4972222222222222,0.5183333333333333,0.44502164502164504,0.4690476190476191,0.47,0.5666666666666667,0.5970663785934448,29.72734651565552,5.8881905343797465,29.4,43010.0,8.4,run_20260620_073443
within_site,Schaefer200,v1,NYU,0.7056666666666668,0.5907563025210084,0.6199749373433583,0.5262429923720247,0.7720950102529051,0.4294736842105264,0.8104761904761905,0.7098224520683288,122.60378212928772,6.395836958364277,30.0,43010.0,34.2,run_20260620_073443
within_site,Schaefer200,v1,OHSU,0.7666666666666667,0.4400000000000001,0.4333333333333333,0.16,0.16666666666666666,0.16666666666666666,0.7,0.5321204841136933,12.027092885971069,4.1237759590148935,24.0,43010.0,4.6,run_20260620_073443
within_site,Schaefer200,v1,Olin,0.7666666666666668,0.6,0.6,0.36,0.3333333333333333,0.4,0.7999999999999999,0.5729843020439148,14.05871810913086,4.651708602905273,26.4,43010.0,5.0,run_20260620_073443
within_site,Schaefer200,v1,Pitt,0.8400000000000001,0.6222222222222221,0.635,0.4476190476190477,0.6833333333333333,0.36,0.91,0.8131063222885132,37.40017504692078,6.040869818793403,36.2,43010.0,9.0,run_20260620_073443
within_site,Schaefer200,v1,SBL,0.6111111111111112,0.5333333333333334,0.55,0.36,0.31666666666666665,0.4333333333333333,0.6666666666666666,0.6334959268569946,15.984187459945678,4.193077087402344,28.2,43010.0,5.2,run_20260620_073443
within_site,Schaefer200,v1,SDSU,0.7133333333333333,0.4809523809523809,0.5166666666666666,0.37777777777777777,0.38,0.4,0.6333333333333333,0.6822238147258759,25.275730657577515,5.805886359441849,32.2,43010.0,6.6,run_20260620_073443
within_site,Schaefer200,v1,Stanford,0.7333333333333334,0.7178571428571427,0.6833333333333332,0.6533333333333334,0.5800000000000001,0.75,0.6166666666666666,0.568958330154419,19.809309101104734,5.287498235702515,24.4,43010.0,7.2,run_20260620_073443
within_site,Schaefer200,v1,Trinity,0.6375,0.5472222222222222,0.5549999999999999,0.4722655122655123,0.4733333333333333,0.48,0.63,0.578836989402771,24.368506383895873,6.207331021626789,23.6,43010.0,8.8,run_20260620_073443
within_site,Schaefer200,v1,UCLA,0.7178571428571429,0.5333333333333333,0.5428571428571429,0.3527272727272727,0.7666666666666666,0.28214285714285714,0.8035714285714285,0.7101962685585022,52.15222778320312,6.525411605834961,29.6,43010.0,15.0,run_20260620_073443
within_site,Schaefer200,v1,UM,0.7408547008547008,0.6363636363636364,0.6455555555555555,0.6418923871397635,0.7371212121212121,0.6,0.6911111111111109,0.636712908744812,88.40094804763794,6.069567552197121,34.0,43010.0,22.6,run_20260620_073443
within_site,Schaefer200,v1,USM,0.6855357142857142,0.641025641025641,0.5857142857142856,0.3571428571428571,0.5057142857142857,0.35,0.8214285714285715,0.6821153402328491,41.5200749874115,6.47194110430204,28.6,43010.0,12.2,run_20260620_073443
within_site,Schaefer200,v1,Yale,0.718,0.5599999999999999,0.5783333333333334,0.4444444444444444,0.7833333333333333,0.3466666666666666,0.8099999999999999,0.5997138023376465,30.56273231506348,6.020072831047906,28.0,43010.0,9.6,run_20260620_073443
pooled_cv,Schaefer200,v2,1,0.7299101412066752,0.615819209039548,0.6229139922978177,0.5952380952380952,0.6849315068493149,0.5263157894736842,0.7195121951219512,0.23515768349170685,582.0894494056703,6.432111653904457,29.0,43010.0,177.0,run_20260620_073443
pooled_cv,Schaefer200,v2,2,0.7146341463414635,0.6949152542372882,0.691591784338896,0.7216494845360824,0.7070707070707071,0.7368421052631579,0.6463414634146342,0.5951395630836487,647.7403576374054,6.8760228022343695,32.0,43010.0,177.0,run_20260620_073443
pooled_cv,Schaefer200,v2,3,0.7098844672657253,0.6666666666666666,0.6619383825417202,0.7005076142131981,0.6764705882352942,0.7263157894736842,0.5975609756097561,0.6338365077972412,594.0765023231506,6.604220234068099,29.0,43010.0,177.0,run_20260620_073443
pooled_cv,Schaefer200,v2,4,0.7067901234567902,0.6384180790960452,0.638695987654321,0.6559139784946236,0.6777777777777778,0.6354166666666666,0.6419753086419753,0.4453724324703217,469.9689581394196,7.172922630094539,23.0,43010.0,177.0,run_20260620_073443
pooled_cv,Schaefer200,v2,5,0.7508771929824559,0.6704545454545454,0.6701754385964912,0.6881720430107526,0.7032967032967034,0.6736842105263158,0.6666666666666666,0.588051974773407,447.68850469589233,6.134503267028115,22.0,43010.0,176.0,run_20260620_073443
loso,Schaefer200,v2,CMU,0.6666666666666667,0.6,0.5833333333333333,0.5,0.5,0.5,0.6666666666666666,0.4805910289287567,457.7986052036285,4.57768440246582,21.0,43010.0,5.0,run_20260620_073443
loso,Schaefer200,v2,Caltech,0.7719298245614035,0.6486486486486487,0.6432748538011696,0.5517241379310345,0.7272727272727273,0.4444444444444444,0.8421052631578947,0.3457997143268585,559.1688385009767,6.0230719076620565,26.0,43010.0,37.0,run_20260620_073443
loso,Schaefer200,v2,KKI,0.8117283950617283,0.6923076923076923,0.7546296296296295,0.7272727272727272,0.9411764705882352,0.5925925925925926,0.9166666666666666,0.6318245530128479,517.6986770629883,6.188209240253156,24.0,43010.0,39.0,run_20260620_073443
loso,Schaefer200,v2,Leuven,0.8159041394335512,0.7377049180327869,0.7227668845315904,0.7837837837837837,0.725,0.8529411764705882,0.5925925925925926,0.15940748155117035,722.9644434452057,8.6119643977431,34.0,43010.0,61.0,run_20260620_073443
loso,Schaefer200,v2,MaxMun,0.6319444444444444,0.6190476190476191,0.625,0.6363636363636365,0.7,0.5833333333333334,0.6666666666666666,0.6227835416793823,583.1447064876556,5.891606921241398,27.0,43010.0,42.0,run_20260620_073443
loso,Schaefer200,v2,NYU,0.7395163544870003,0.6608187134502924,0.6708834218618954,0.6704545454545455,0.7564102564102564,0.6020408163265306,0.7397260273972602,0.7331258058547974,1468.600520849228,6.608247756958008,72.0,43010.0,171.0,run_20260620_073443
loso,Schaefer200,v2,OHSU,0.696969696969697,0.6086956521739131,0.5909090909090909,0.3076923076923077,1.0,0.18181818181818185,1.0,0.5720448493957521,477.7782521247864,5.8332837146261465,22.0,43010.0,23.0,run_20260620_073443
loso,Schaefer200,v2,Olin,0.7077922077922079,0.56,0.5584415584415584,0.5217391304347826,0.5,0.5454545454545454,0.5714285714285714,0.2904368937015533,827.9333417415619,6.271476745605469,38.0,43010.0,25.0,run_20260620_073443
loso,Schaefer200,v2,Pitt,0.8577075098814229,0.8,0.7984189723320159,0.8163265306122449,0.7692307692307693,0.8695652173913043,0.7272727272727273,0.4665702879428864,1126.9674799442294,6.123595767550999,52.0,43010.0,45.0,run_20260620_073443
loso,Schaefer200,v2,SBL,0.7380952380952381,0.5384615384615384,0.5595238095238095,0.625,0.5,0.8333333333333334,0.2857142857142857,0.247822180390358,553.7173848152162,6.013934428875262,25.0,43010.0,26.0,run_20260620_073443
loso,Schaefer200,v2,SDSU,0.7341269841269841,0.7272727272727273,0.6964285714285714,0.7906976744186046,0.7727272727272727,0.8095238095238095,0.5833333333333334,0.5645788908004761,529.0446455478668,6.657788247773143,24.0,43010.0,33.0,run_20260620_073443
loso,Schaefer200,v2,Stanford,0.761609907120743,0.6944444444444444,0.7043343653250773,0.6451612903225806,0.8333333333333334,0.5263157894736842,0.8823529411764706,0.5249210596084595,639.9428956508636,6.578220261467828,29.0,43010.0,36.0,run_20260620_073443
loso,Schaefer200,v2,Trinity,0.8633540372670807,0.8636363636363636,0.8654244306418221,0.8636363636363636,0.9047619047619048,0.8260869565217391,0.9047619047619048,0.4432410597801209,484.09554362297064,6.8201422691345215,22.0,43010.0,44.0,run_20260620_073443
loso,Schaefer200,v2,UCLA,0.7962962962962963,0.7066666666666667,0.7051282051282051,0.725,0.7073170731707317,0.7435897435897436,0.6666666666666666,0.4192700982093811,519.4599637985231,6.376190185546875,24.0,43010.0,75.0,run_20260620_073443
loso,Schaefer200,v2,UM,0.7641025641025642,0.6637168141592921,0.6858974358974359,0.6481481481481481,0.813953488372093,0.5384615384615384,0.8333333333333334,0.4385239481925965,449.5921471118927,6.510403303973442,21.0,43010.0,113.0,run_20260620_073443
loso,Schaefer200,v2,USM,0.7826086956521741,0.7377049180327869,0.6950800915331807,0.6,0.7058823529411765,0.5217391304347826,0.8684210526315791,0.9500427842140198,1031.4817984104156,6.411142036563059,47.0,43010.0,61.0,run_20260620_073443
loso,Schaefer200,v2,Yale,0.8059440559440559,0.7708333333333334,0.7604895104895104,0.8070175438596492,0.7419354838709677,0.8846153846153846,0.6363636363636364,0.08851558715105058,1119.7559142112732,6.4392735560735055,51.0,43010.0,48.0,run_20260620_073443
within_site,Schaefer200,v2,Caltech,0.6208333333333333,0.4892857142857142,0.4916666666666667,0.4571428571428571,0.5466666666666666,0.5,0.4833333333333333,0.5690829992294312,20.693665170669554,5.6698696953909735,23.6,43010.0,7.4,run_20260620_073443
within_site,Schaefer200,v2,KKI,0.6466666666666667,0.5892857142857142,0.5333333333333334,0.6603174603174602,0.7095238095238094,0.6666666666666666,0.4,0.5824322700500488,22.768826007843018,5.354186466761997,25.4,43010.0,7.8,run_20260620_073443
within_site,Schaefer200,v2,Leuven,0.7926984126984127,0.6397435897435897,0.6542857142857141,0.603113553113553,0.7761904761904762,0.5619047619047619,0.7466666666666666,0.5889000952243805,43.71579456329346,6.404467118092072,30.6,43010.0,12.2,run_20260620_073443
within_site,Schaefer200,v2,MaxMun,0.58,0.5277777777777778,0.5483333333333335,0.4264069264069265,0.6333333333333333,0.38,0.7166666666666667,0.5789629399776459,28.96581401824951,6.2203976843092175,29.0,43010.0,8.4,run_20260620_073443
within_site,Schaefer200,v2,NYU,0.7426140350877193,0.613781512605042,0.6455764411027569,0.523843857134475,0.8589371980676328,0.4521052631578947,0.8390476190476189,0.8796482920646668,202.78444247245793,6.539448810224774,49.8,43010.0,34.2,run_20260620_073443
within_site,Schaefer200,v2,OHSU,0.8333333333333334,0.6599999999999999,0.6333333333333333,0.5980952380952381,0.6833333333333333,0.6,0.6666666666666666,0.5102406740188599,11.027267265319825,4.093344211578368,22.0,43010.0,4.6,run_20260620_073443
within_site,Schaefer200,v2,Olin,0.8333333333333334,0.72,0.7,0.5266666666666666,0.7333333333333333,0.4666666666666666,0.9333333333333332,0.4777281522750855,11.190287876129153,4.295501708984375,21.2,43010.0,5.0,run_20260620_073443
within_site,Schaefer200,v2,Pitt,0.73,0.5555555555555556,0.5900000000000001,0.2787878787878788,0.3142857142857143,0.3,0.8800000000000001,0.7689730763435364,38.98404521942139,6.314478980170356,38.4,43010.0,9.0,run_20260620_073443
within_site,Schaefer200,v2,SBL,0.6777777777777778,0.5800000000000001,0.5666666666666667,0.26,0.3333333333333333,0.26666666666666666,0.8666666666666666,0.5105651199817658,13.05055866241455,4.85301653544108,23.4,43010.0,5.2,run_20260620_073443
within_site,Schaefer200,v2,SDSU,0.7983333333333333,0.5952380952380952,0.5716666666666667,0.6165656565656567,0.5542857142857144,0.71,0.4333333333333333,0.6052586317062378,21.920360136032105,5.24030299413772,29.2,43010.0,6.6,run_20260620_073443
within_site,Schaefer200,v2,Stanford,0.6958333333333333,0.525,0.5416666666666666,0.4966666666666666,0.74,0.4166666666666666,0.6666666666666666,0.5532966494560242,18.201625537872317,5.637225082942418,22.6,43010.0,7.2,run_20260620_073443
within_site,Schaefer200,v2,Trinity,0.6975,0.5444444444444445,0.5549999999999999,0.2333333333333333,0.2428571428571429,0.25,0.86,0.7100498676300049,34.7568359375,6.33063448799981,34.6,43010.0,8.8,run_20260620_073443
within_site,Schaefer200,v2,UCLA,0.6392857142857143,0.5466666666666666,0.5517857142857143,0.4646825396825397,0.4773809523809524,0.4607142857142858,0.6428571428571428,0.5502553999423979,43.6533745765686,6.008230845133465,24.6,43010.0,15.0,run_20260620_073443
